date,day_of_week,month,meal_slot,scenario,academic_event,is_raining,attendance_pct,actual_attendance
2025-08-14,3,8,breakfast,rain,pre_holiday,1,0.3357,201
2025-08-14,3,8,lunch,rain,pre_holiday,1,0.5611,337
2025-08-14,3,8,dinner,rain,pre_holiday,1,0.6648,399
2025-08-15,4,8,breakfast,post_holiday,holiday,0,0.3894,234
2025-08-15,4,8,lunch,post_holiday,holiday,0,0.4903,294
2025-08-15,4,8,dinner,post_holiday,holiday,0,0.5226,314
2025-08-16,5,8,breakfast,post_holiday,post_holiday,0,0.3933,236
2025-08-16,5,8,lunch,post_holiday,post_holiday,0,0.5941,356
2025-08-16,5,8,dinner,post_holiday,post_holiday,0,0.7129,428
2025-08-17,6,8,breakfast,best_menu,,0,0.4908,294
2025-08-17,6,8,lunch,best_menu,,0,0.7775,466
2025-08-17,6,8,dinner,best_menu,,0,0.9346,561
2025-08-18,0,8,breakfast,baseline,,0,0.5033,302
2025-08-18,0,8,lunch,baseline,,0,0.69,414
2025-08-18,0,8,dinner,baseline,,0,0.7267,436
2025-08-19,1,8,breakfast,rain,,1,0.3367,202
2025-08-19,1,8,lunch,rain,,1,0.4864,292
2025-08-19,1,8,dinner,rain,,1,0.6213,373
2025-08-20,2,8,breakfast,baseline,,0,0.5073,304
2025-08-20,2,8,lunch,baseline,,0,0.6154,369
2025-08-20,2,8,dinner,baseline,,0,0.6036,362
2025-08-21,3,8,breakfast,rain,,1,0.299,179
2025-08-21,3,8,lunch,rain,,1,0.5352,321
2025-08-21,3,8,dinner,rain,,1,0.6289,377
2025-08-22,4,8,breakfast,baseline,,0,0.4785,287
2025-08-22,4,8,lunch,baseline,,0,0.5557,333
2025-08-22,4,8,dinner,baseline,,0,0.719,431
2025-08-23,5,8,breakfast,weekend,,0,0.2853,171
2025-08-23,5,8,lunch,weekend,,0,0.6099,366
2025-08-23,5,8,dinner,weekend,,0,0.8252,495
2025-08-24,6,8,breakfast,best_menu,,0,0.5314,319
2025-08-24,6,8,lunch,best_menu,,0,0.6745,405
2025-08-24,6,8,dinner,best_menu,,0,0.9508,570
2025-08-25,0,8,breakfast,rain,,1,0.3245,195
2025-08-25,0,8,lunch,rain,,1,0.4955,297
2025-08-25,0,8,dinner,rain,,1,0.5746,345
2025-08-26,1,8,breakfast,rain,,1,0.312,187
2025-08-26,1,8,lunch,rain,,1,0.5058,304
2025-08-26,1,8,dinner,rain,,1,0.6632,398
2025-08-27,2,8,breakfast,baseline,,0,0.4853,291
2025-08-27,2,8,lunch,baseline,,0,0.6476,389
2025-08-27,2,8,dinner,baseline,,0,0.7081,425
2025-08-28,3,8,breakfast,baseline,,0,0.4707,282
2025-08-28,3,8,lunch,baseline,,0,0.5895,354
2025-08-28,3,8,dinner,baseline,,0,0.6512,391
2025-08-29,4,8,breakfast,rain,,1,0.3077,185
2025-08-29,4,8,lunch,rain,,1,0.4321,259
2025-08-29,4,8,dinner,rain,,1,0.6062,364
2025-08-30,5,8,breakfast,rain_weekend,,1,0.2252,135
2025-08-30,5,8,lunch,rain_weekend,,1,0.5183,311
2025-08-30,5,8,dinner,rain_weekend,,1,0.5898,354
2025-08-31,6,8,breakfast,best_menu,,0,0.5912,355
2025-08-31,6,8,lunch,best_menu,,0,0.7523,451
2025-08-31,6,8,dinner,best_menu,,0,0.8545,513
2025-09-01,0,9,breakfast,baseline,,0,0.3662,220
2025-09-01,0,9,lunch,baseline,,0,0.539,323
2025-09-01,0,9,dinner,baseline,,0,0.7332,440
2025-09-02,1,9,breakfast,rain,,1,0.3056,183
2025-09-02,1,9,lunch,rain,,1,0.5376,323
2025-09-02,1,9,dinner,rain,,1,0.6908,414
2025-09-03,2,9,breakfast,rain,,1,0.3021,181
2025-09-03,2,9,lunch,rain,,1,0.5326,320
2025-09-03,2,9,dinner,rain,,1,0.7257,435
2025-09-04,3,9,breakfast,rain,,1,0.3427,206
2025-09-04,3,9,lunch,rain,,1,0.4899,294
2025-09-04,3,9,dinner,rain,,1,0.6385,383
2025-09-05,4,9,breakfast,baseline,,0,0.4155,249
2025-09-05,4,9,lunch,baseline,,0,0.5835,350
2025-09-05,4,9,dinner,baseline,,0,0.7666,460
2025-09-06,5,9,breakfast,rain_weekend,,1,0.1979,119
2025-09-06,5,9,lunch,rain_weekend,,1,0.6034,362
2025-09-06,5,9,dinner,rain_weekend,,1,0.6971,418
2025-09-07,6,9,breakfast,best_menu,,0,0.5649,339
2025-09-07,6,9,lunch,best_menu,,0,0.8524,511
2025-09-07,6,9,dinner,best_menu,,0,1.0,600
2025-09-08,0,9,breakfast,rain,,1,0.3051,183
2025-09-08,0,9,lunch,rain,,1,0.5661,340
2025-09-08,0,9,dinner,rain,,1,0.6748,405
2025-09-09,1,9,breakfast,rain,,1,0.3065,184
2025-09-09,1,9,lunch,rain,,1,0.5564,334
2025-09-09,1,9,dinner,rain,,1,0.5914,355
2025-09-10,2,9,breakfast,exam,exam,0,0.6547,393
2025-09-10,2,9,lunch,exam,exam,0,0.7918,475
2025-09-10,2,9,dinner,exam,exam,0,0.8247,495
2025-09-11,3,9,breakfast,rain_exam,exam,1,0.4939,296
2025-09-11,3,9,lunch,rain_exam,exam,1,0.5995,360
2025-09-11,3,9,dinner,rain_exam,exam,1,0.6563,394
2025-09-12,4,9,breakfast,rain_exam,exam,1,0.5279,317
2025-09-12,4,9,lunch,rain_exam,exam,1,0.6292,378
2025-09-12,4,9,dinner,rain_exam,exam,1,0.6879,413
2025-09-13,5,9,breakfast,rain_exam,exam,1,0.6451,387
2025-09-13,5,9,lunch,rain_exam,exam,1,0.702,421
2025-09-13,5,9,dinner,rain_exam,exam,1,0.7343,441
2025-09-14,6,9,breakfast,exam,exam,0,0.6275,376
2025-09-14,6,9,lunch,exam,exam,0,0.7526,452
2025-09-14,6,9,dinner,exam,exam,0,0.9072,544
2025-09-15,0,9,breakfast,exam,exam,0,0.6519,391
2025-09-15,0,9,lunch,exam,exam,0,0.6141,368
2025-09-15,0,9,dinner,exam,exam,0,0.8813,529
2025-09-16,1,9,breakfast,exam,exam,0,0.6354,381
2025-09-16,1,9,lunch,exam,exam,0,0.8399,504
2025-09-16,1,9,dinner,exam,exam,0,0.8056,483
2025-09-17,2,9,breakfast,exam,exam,0,0.6481,389
2025-09-17,2,9,lunch,exam,exam,0,0.7274,436
2025-09-17,2,9,dinner,exam,exam,0,0.8587,515
2025-09-18,3,9,breakfast,exam,exam,0,0.6941,416
2025-09-18,3,9,lunch,exam,exam,0,0.8142,488
2025-09-18,3,9,dinner,exam,exam,0,0.8665,520
2025-09-19,4,9,breakfast,exam,exam,0,0.6135,368
2025-09-19,4,9,lunch,exam,exam,0,0.7783,467
2025-09-19,4,9,dinner,exam,exam,0,0.8138,488
2025-09-20,5,9,breakfast,exam,exam,0,0.765,459
2025-09-20,5,9,lunch,exam,exam,0,0.7262,436
2025-09-20,5,9,dinner,exam,exam,0,0.7147,429
2025-09-21,6,9,breakfast,rain_weekend,,1,0.2197,132
2025-09-21,6,9,lunch,rain_weekend,,1,0.6265,376
2025-09-21,6,9,dinner,rain_weekend,,1,0.6799,408
2025-09-22,0,9,breakfast,baseline,,0,0.4674,280
2025-09-22,0,9,lunch,baseline,,0,0.695,417
2025-09-22,0,9,dinner,baseline,,0,0.8052,483
2025-09-23,1,9,breakfast,baseline,,0,0.4629,278
2025-09-23,1,9,lunch,baseline,,0,0.6792,408
2025-09-23,1,9,dinner,baseline,,0,0.7316,439
2025-09-24,2,9,breakfast,rain,,1,0.3599,216
2025-09-24,2,9,lunch,rain,,1,0.5426,326
2025-09-24,2,9,dinner,rain,,1,0.6741,404
2025-09-25,3,9,breakfast,rain,,1,0.3018,181
2025-09-25,3,9,lunch,rain,,1,0.5338,320
2025-09-25,3,9,dinner,rain,,1,0.7061,424
2025-09-26,4,9,breakfast,baseline,,0,0.3884,233
2025-09-26,4,9,lunch,baseline,,0,0.6224,373
2025-09-26,4,9,dinner,baseline,,0,0.8569,514
2025-09-27,5,9,breakfast,rain_weekend,,1,0.2087,125
2025-09-27,5,9,lunch,rain_weekend,,1,0.5897,354
2025-09-27,5,9,dinner,rain_weekend,,1,0.5706,342
2025-09-28,6,9,breakfast,rain_weekend,,1,0.2109,127
2025-09-28,6,9,lunch,rain_weekend,,1,0.5966,358
2025-09-28,6,9,dinner,rain_weekend,,1,0.6469,388
2025-09-29,0,9,breakfast,rain,,1,0.3029,182
2025-09-29,0,9,lunch,rain,,1,0.5823,349
2025-09-29,0,9,dinner,rain,,1,0.6608,396
2025-09-30,1,9,breakfast,baseline,,0,0.4552,273
2025-09-30,1,9,lunch,baseline,,0,0.6245,375
2025-09-30,1,9,dinner,baseline,,0,0.8127,488
2025-10-01,2,10,breakfast,pre_holiday,pre_holiday,0,0.3626,218
2025-10-01,2,10,lunch,pre_holiday,pre_holiday,0,0.4371,262
2025-10-01,2,10,dinner,pre_holiday,pre_holiday,0,0.5515,331
2025-10-02,3,10,breakfast,post_holiday,holiday,0,0.3958,238
2025-10-02,3,10,lunch,post_holiday,holiday,0,0.5278,317
2025-10-02,3,10,dinner,post_holiday,holiday,0,0.6732,404
2025-10-03,4,10,breakfast,post_holiday,post_holiday,0,0.3684,221
2025-10-03,4,10,lunch,post_holiday,post_holiday,0,0.5282,317
2025-10-03,4,10,dinner,post_holiday,post_holiday,0,0.7357,441
2025-10-04,5,10,breakfast,weekend,,0,0.312,187
2025-10-04,5,10,lunch,weekend,,0,0.606,364
2025-10-04,5,10,dinner,weekend,,0,0.7766,466
2025-10-05,6,10,breakfast,best_menu,,0,0.4444,267
2025-10-05,6,10,lunch,best_menu,,0,0.8249,495
2025-10-05,6,10,dinner,best_menu,,0,0.8726,524
2025-10-06,0,10,breakfast,baseline,,0,0.4802,288
2025-10-06,0,10,lunch,baseline,,0,0.706,424
2025-10-06,0,10,dinner,baseline,,0,0.8394,504
2025-10-07,1,10,breakfast,baseline,,0,0.4517,271
2025-10-07,1,10,lunch,baseline,,0,0.7006,420
2025-10-07,1,10,dinner,baseline,,0,0.8509,511
2025-10-08,2,10,breakfast,baseline,,0,0.4161,250
2025-10-08,2,10,lunch,baseline,,0,0.6435,386
2025-10-08,2,10,dinner,baseline,,0,0.7764,466
2025-10-09,3,10,breakfast,baseline,,0,0.4669,280
2025-10-09,3,10,lunch,baseline,,0,0.7485,449
2025-10-09,3,10,dinner,baseline,,0,0.7884,473
2025-10-10,4,10,breakfast,baseline,,0,0.4566,274
2025-10-10,4,10,lunch,baseline,,0,0.6296,378
2025-10-10,4,10,dinner,baseline,,0,0.7729,464
2025-10-11,5,10,breakfast,weekend,,0,0.2769,166
2025-10-11,5,10,lunch,weekend,,0,0.7709,463
2025-10-11,5,10,dinner,weekend,,0,0.8693,522
2025-10-12,6,10,breakfast,best_menu,,0,0.5746,345
2025-10-12,6,10,lunch,best_menu,,0,0.7944,477
2025-10-12,6,10,dinner,best_menu,,0,0.9245,555
2025-10-13,0,10,breakfast,baseline,,0,0.4858,291
2025-10-13,0,10,lunch,baseline,,0,0.6375,383
2025-10-13,0,10,dinner,baseline,,0,0.8346,501
2025-10-14,1,10,breakfast,baseline,,0,0.4725,283
2025-10-14,1,10,lunch,baseline,,0,0.5911,355
2025-10-14,1,10,dinner,baseline,,0,0.8795,528
2025-10-15,2,10,breakfast,baseline,,0,0.4757,285
2025-10-15,2,10,lunch,baseline,,0,0.5519,331
2025-10-15,2,10,dinner,baseline,,0,0.7006,420
2025-10-16,3,10,breakfast,baseline,,0,0.4603,276
2025-10-16,3,10,lunch,baseline,,0,0.5364,322
2025-10-16,3,10,dinner,baseline,,0,0.8123,487
2025-10-17,4,10,breakfast,baseline,,0,0.5008,300
2025-10-17,4,10,lunch,baseline,,0,0.6289,377
2025-10-17,4,10,dinner,baseline,,0,0.7623,457
2025-10-18,5,10,breakfast,weekend,,0,0.2785,167
2025-10-18,5,10,lunch,weekend,,0,0.6444,387
2025-10-18,5,10,dinner,weekend,,0,0.771,463
2025-10-19,6,10,breakfast,best_menu,,0,0.4765,286
2025-10-19,6,10,lunch,best_menu,,0,0.6932,416
2025-10-19,6,10,dinner,best_menu,,0,0.9593,576
2025-10-20,0,10,breakfast,baseline,,0,0.4359,262
2025-10-20,0,10,lunch,baseline,,0,0.5393,324
2025-10-20,0,10,dinner,baseline,,0,0.7093,426
2025-10-21,1,10,breakfast,baseline,,0,0.4835,290
2025-10-21,1,10,lunch,baseline,,0,0.5943,357
2025-10-21,1,10,dinner,baseline,,0,0.8494,510
2025-10-22,2,10,breakfast,baseline,,0,0.4254,255
2025-10-22,2,10,lunch,baseline,,0,0.7112,427
2025-10-22,2,10,dinner,baseline,,0,0.7627,458
2025-10-23,3,10,breakfast,baseline,,0,0.4444,267
2025-10-23,3,10,lunch,baseline,,0,0.7019,421
2025-10-23,3,10,dinner,baseline,,0,0.838,503
2025-10-24,4,10,breakfast,baseline,,0,0.4485,269
2025-10-24,4,10,lunch,baseline,,0,0.6379,383
2025-10-24,4,10,dinner,baseline,,0,0.6908,414
2025-10-25,5,10,breakfast,weekend,,0,0.3001,180
2025-10-25,5,10,lunch,weekend,,0,0.7639,458
2025-10-25,5,10,dinner,weekend,,0,0.859,515
2025-10-26,6,10,breakfast,rain_weekend,,1,0.1966,118
2025-10-26,6,10,lunch,rain_weekend,,1,0.6319,379
2025-10-26,6,10,dinner,rain_weekend,,1,0.6355,381
2025-10-27,0,10,breakfast,baseline,,0,0.4468,268
2025-10-27,0,10,lunch,baseline,,0,0.5842,351
2025-10-27,0,10,dinner,baseline,,0,0.6926,416
2025-10-28,1,10,breakfast,baseline,,0,0.4444,267
2025-10-28,1,10,lunch,baseline,,0,0.7164,430
2025-10-28,1,10,dinner,baseline,,0,0.7192,432
2025-10-29,2,10,breakfast,baseline,,0,0.5361,322
2025-10-29,2,10,lunch,baseline,,0,0.5798,348
2025-10-29,2,10,dinner,baseline,,0,0.6361,382
2025-10-30,3,10,breakfast,baseline,,0,0.4202,252
2025-10-30,3,10,lunch,baseline,,0,0.6323,379
2025-10-30,3,10,dinner,baseline,,0,0.7148,429
2025-10-31,4,10,breakfast,rain,,1,0.2926,176
2025-10-31,4,10,lunch,rain,,1,0.5257,315
2025-10-31,4,10,dinner,rain,,1,0.6561,394
2025-11-01,5,11,breakfast,weekend,,0,0.2832,170
2025-11-01,5,11,lunch,weekend,,0,0.6805,408
2025-11-01,5,11,dinner,weekend,,0,0.6938,416
2025-11-02,6,11,breakfast,best_menu,,0,0.5384,323
2025-11-02,6,11,lunch,best_menu,,0,0.7744,465
2025-11-02,6,11,dinner,best_menu,,0,0.8805,528
2025-11-03,0,11,breakfast,rain,,1,0.3001,180
2025-11-03,0,11,lunch,rain,,1,0.5628,338
2025-11-03,0,11,dinner,rain,,1,0.7061,424
2025-11-04,1,11,breakfast,baseline,,0,0.4675,280
2025-11-04,1,11,lunch,baseline,,0,0.6212,373
2025-11-04,1,11,dinner,baseline,,0,0.7719,463
2025-11-05,2,11,breakfast,baseline,,0,0.4683,281
2025-11-05,2,11,lunch,baseline,,0,0.5435,326
2025-11-05,2,11,dinner,baseline,,0,0.7772,466
2025-11-06,3,11,breakfast,baseline,,0,0.442,265
2025-11-06,3,11,lunch,baseline,,0,0.6838,410
2025-11-06,3,11,dinner,baseline,,0,0.7086,425
2025-11-07,4,11,breakfast,baseline,,0,0.4551,273
2025-11-07,4,11,lunch,baseline,,0,0.5443,327
2025-11-07,4,11,dinner,baseline,,0,0.7356,441
2025-11-08,5,11,breakfast,weekend,,0,0.2542,152
2025-11-08,5,11,lunch,weekend,,0,0.6283,377
2025-11-08,5,11,dinner,weekend,,0,0.7187,431
2025-11-09,6,11,breakfast,best_menu,,0,0.5177,311
2025-11-09,6,11,lunch,best_menu,,0,0.8895,534
2025-11-09,6,11,dinner,best_menu,,0,0.9687,581
2025-11-10,0,11,breakfast,baseline,,0,0.4552,273
2025-11-10,0,11,lunch,baseline,,0,0.6533,392
2025-11-10,0,11,dinner,baseline,,0,0.6983,419
2025-11-11,1,11,breakfast,baseline,,0,0.41,246
2025-11-11,1,11,lunch,baseline,,0,0.6757,405
2025-11-11,1,11,dinner,baseline,,0,0.8212,493
2025-11-12,2,11,breakfast,baseline,,0,0.4437,266
2025-11-12,2,11,lunch,baseline,,0,0.6536,392
2025-11-12,2,11,dinner,baseline,,0,0.5783,347
2025-11-13,3,11,breakfast,baseline,,0,0.4459,268
2025-11-13,3,11,lunch,baseline,,0,0.6308,378
2025-11-13,3,11,dinner,baseline,,0,0.7924,475
2025-11-14,4,11,breakfast,baseline,,0,0.409,245
2025-11-14,4,11,lunch,baseline,,0,0.6262,376
2025-11-14,4,11,dinner,baseline,,0,0.7541,452
2025-11-15,5,11,breakfast,weekend,,0,0.3039,182
2025-11-15,5,11,lunch,weekend,,0,0.7582,455
2025-11-15,5,11,dinner,weekend,,0,0.7153,429
2025-11-16,6,11,breakfast,best_menu,,0,0.5884,353
2025-11-16,6,11,lunch,best_menu,,0,0.689,413
2025-11-16,6,11,dinner,best_menu,,0,0.9129,548
2025-11-17,0,11,breakfast,baseline,,0,0.4367,262
2025-11-17,0,11,lunch,baseline,,0,0.5875,352
2025-11-17,0,11,dinner,baseline,,0,0.7398,444
2025-11-18,1,11,breakfast,exam,exam,0,0.5842,351
2025-11-18,1,11,lunch,exam,exam,0,0.6647,399
2025-11-18,1,11,dinner,exam,exam,0,0.7764,466
2025-11-19,2,11,breakfast,exam,exam,0,0.626,376
2025-11-19,2,11,lunch,exam,exam,0,0.7318,439
2025-11-19,2,11,dinner,exam,exam,0,0.8387,503
2025-11-20,3,11,breakfast,exam,exam,0,0.6378,383
2025-11-20,3,11,lunch,exam,exam,0,0.8776,527
2025-11-20,3,11,dinner,exam,exam,0,0.9632,578
2025-11-21,4,11,breakfast,exam,exam,0,0.6837,410
2025-11-21,4,11,lunch,exam,exam,0,0.6846,411
2025-11-21,4,11,dinner,exam,exam,0,0.7435,446
2025-11-22,5,11,breakfast,exam,exam,0,0.7103,426
2025-11-22,5,11,lunch,exam,exam,0,0.7947,477
2025-11-22,5,11,dinner,exam,exam,0,0.8341,500
2025-11-23,6,11,breakfast,rain_exam,exam,1,0.6183,371
2025-11-23,6,11,lunch,rain_exam,exam,1,0.6875,413
2025-11-23,6,11,dinner,rain_exam,exam,1,0.7102,426
2025-11-24,0,11,breakfast,exam,exam,0,0.6559,394
2025-11-24,0,11,lunch,exam,exam,0,0.7966,478
2025-11-24,0,11,dinner,exam,exam,0,0.7836,470
2025-11-25,1,11,breakfast,exam,exam,0,0.6672,400
2025-11-25,1,11,lunch,exam,exam,0,0.7773,466
2025-11-25,1,11,dinner,exam,exam,0,0.9271,556
2025-11-26,2,11,breakfast,exam,exam,0,0.5659,340
2025-11-26,2,11,lunch,exam,exam,0,0.702,421
2025-11-26,2,11,dinner,exam,exam,0,0.9283,557
2025-11-27,3,11,breakfast,exam,exam,0,0.6139,368
2025-11-27,3,11,lunch,exam,exam,0,0.6265,376
2025-11-27,3,11,dinner,exam,exam,0,0.9882,593
2025-11-28,4,11,breakfast,exam,exam,0,0.69,414
2025-11-28,4,11,lunch,exam,exam,0,0.7901,474
2025-11-28,4,11,dinner,exam,exam,0,0.9067,544
2025-11-29,5,11,breakfast,exam,exam,0,0.6415,385
2025-11-29,5,11,lunch,exam,exam,0,0.7082,425
2025-11-29,5,11,dinner,exam,exam,0,1.0,600
2025-11-30,6,11,breakfast,rain_weekend,,1,0.1926,116
2025-11-30,6,11,lunch,rain_weekend,,1,0.6223,373
2025-11-30,6,11,dinner,rain_weekend,,1,0.6128,368
2025-12-01,0,12,breakfast,baseline,,0,0.4262,256
2025-12-01,0,12,lunch,baseline,,0,0.6587,395
2025-12-01,0,12,dinner,baseline,,0,0.814,488
2025-12-02,1,12,breakfast,baseline,,0,0.4534,272
2025-12-02,1,12,lunch,baseline,,0,0.6339,380
2025-12-02,1,12,dinner,baseline,,0,0.7466,448
2025-12-03,2,12,breakfast,baseline,,0,0.4338,260
2025-12-03,2,12,lunch,baseline,,0,0.7083,425
2025-12-03,2,12,dinner,baseline,,0,0.7435,446
2025-12-04,3,12,breakfast,baseline,,0,0.4314,259
2025-12-04,3,12,lunch,baseline,,0,0.6891,413
2025-12-04,3,12,dinner,baseline,,0,0.7905,474
2025-12-05,4,12,breakfast,baseline,,0,0.4407,264
2025-12-05,4,12,lunch,baseline,,0,0.6624,397
2025-12-05,4,12,dinner,baseline,,0,0.7114,427
2025-12-06,5,12,breakfast,weekend,,0,0.3233,194
2025-12-06,5,12,lunch,weekend,,0,0.749,449
2025-12-06,5,12,dinner,weekend,,0,0.7218,433
2025-12-07,6,12,breakfast,best_menu,,0,0.538,323
2025-12-07,6,12,lunch,best_menu,,0,0.9105,546
2025-12-07,6,12,dinner,best_menu,,0,0.7621,457
2025-12-08,0,12,breakfast,rain,,1,0.2818,169
2025-12-08,0,12,lunch,rain,,1,0.5063,304
2025-12-08,0,12,dinner,rain,,1,0.6149,369
2025-12-09,1,12,breakfast,baseline,,0,0.4308,258
2025-12-09,1,12,lunch,baseline,,0,0.6337,380
2025-12-09,1,12,dinner,baseline,,0,0.7179,431
2025-12-10,2,12,breakfast,baseline,,0,0.4781,287
2025-12-10,2,12,lunch,baseline,,0,0.6715,403
2025-12-10,2,12,dinner,baseline,,0,0.8006,480
2025-12-11,3,12,breakfast,baseline,,0,0.4608,276
2025-12-11,3,12,lunch,baseline,,0,0.6676,401
2025-12-11,3,12,dinner,baseline,,0,0.6881,413
2025-12-12,4,12,breakfast,baseline,,0,0.4458,267
2025-12-12,4,12,lunch,baseline,,0,0.7267,436
2025-12-12,4,12,dinner,baseline,,0,0.8655,519
2025-12-13,5,12,breakfast,weekend,,0,0.3599,216
2025-12-13,5,12,lunch,weekend,,0,0.6487,389
2025-12-13,5,12,dinner,weekend,,0,0.8448,507
2025-12-14,6,12,breakfast,best_menu,,0,0.4909,295
2025-12-14,6,12,lunch,best_menu,,0,0.8316,499
2025-12-14,6,12,dinner,best_menu,,0,0.8923,535
2025-12-15,0,12,breakfast,post_holiday,holiday,0,0.3904,234
2025-12-15,0,12,lunch,post_holiday,holiday,0,0.5935,356
2025-12-15,0,12,dinner,post_holiday,holiday,0,0.6372,382
2025-12-16,1,12,breakfast,post_holiday,holiday,0,0.4169,250
2025-12-16,1,12,lunch,post_holiday,holiday,0,0.5668,340
2025-12-16,1,12,dinner,post_holiday,holiday,0,0.6704,402
2025-12-17,2,12,breakfast,post_holiday,holiday,0,0.3513,211
2025-12-17,2,12,lunch,post_holiday,holiday,0,0.5171,310
2025-12-17,2,12,dinner,post_holiday,holiday,0,0.6019,361
2025-12-18,3,12,breakfast,post_holiday,holiday,0,0.4133,248
2025-12-18,3,12,lunch,post_holiday,holiday,0,0.5349,321
2025-12-18,3,12,dinner,post_holiday,holiday,0,0.7058,423
2025-12-19,4,12,breakfast,post_holiday,holiday,0,0.3908,234
2025-12-19,4,12,lunch,post_holiday,holiday,0,0.5061,304
2025-12-19,4,12,dinner,post_holiday,holiday,0,0.7132,428
2025-12-20,5,12,breakfast,rain_weekend,holiday,1,0.202,121
2025-12-20,5,12,lunch,rain_weekend,holiday,1,0.5837,350
2025-12-20,5,12,dinner,rain_weekend,holiday,1,0.6192,372
2025-12-21,6,12,breakfast,post_holiday,holiday,0,0.4027,242
2025-12-21,6,12,lunch,post_holiday,holiday,0,0.5077,305
2025-12-21,6,12,dinner,post_holiday,holiday,0,0.7883,473
2025-12-22,0,12,breakfast,post_holiday,holiday,0,0.3448,207
2025-12-22,0,12,lunch,post_holiday,holiday,0,0.5638,338
2025-12-22,0,12,dinner,post_holiday,holiday,0,0.7108,426
2025-12-23,1,12,breakfast,post_holiday,holiday,0,0.4009,241
2025-12-23,1,12,lunch,post_holiday,holiday,0,0.4618,277
2025-12-23,1,12,dinner,post_holiday,holiday,0,0.599,359
2025-12-24,2,12,breakfast,post_holiday,holiday,0,0.3252,195
2025-12-24,2,12,lunch,post_holiday,holiday,0,0.5467,328
2025-12-24,2,12,dinner,post_holiday,holiday,0,0.5197,312
2025-12-25,3,12,breakfast,post_holiday,holiday,0,0.3669,220
2025-12-25,3,12,lunch,post_holiday,holiday,0,0.5056,303
2025-12-25,3,12,dinner,post_holiday,holiday,0,0.6534,392
2025-12-26,4,12,breakfast,post_holiday,holiday,0,0.4107,246
2025-12-26,4,12,lunch,post_holiday,holiday,0,0.5743,345
2025-12-26,4,12,dinner,post_holiday,holiday,0,0.6911,415
2025-12-27,5,12,breakfast,post_holiday,holiday,0,0.3926,236
2025-12-27,5,12,lunch,post_holiday,holiday,0,0.5638,338
2025-12-27,5,12,dinner,post_holiday,holiday,0,0.6405,384
2025-12-28,6,12,breakfast,post_holiday,holiday,0,0.3731,224
2025-12-28,6,12,lunch,post_holiday,holiday,0,0.5062,304
2025-12-28,6,12,dinner,post_holiday,holiday,0,0.6547,393
2025-12-29,0,12,breakfast,rain_weekend,holiday,1,0.1894,114
2025-12-29,0,12,lunch,rain_weekend,holiday,1,0.5682,341
2025-12-29,0,12,dinner,rain_weekend,holiday,1,0.6021,361
2025-12-30,1,12,breakfast,post_holiday,holiday,0,0.3857,231
2025-12-30,1,12,lunch,post_holiday,holiday,0,0.5043,303
2025-12-30,1,12,dinner,post_holiday,holiday,0,0.6743,405
2025-12-31,2,12,breakfast,post_holiday,holiday,0,0.3402,204
2025-12-31,2,12,lunch,post_holiday,holiday,0,0.5859,352
2025-12-31,2,12,dinner,post_holiday,holiday,0,0.6061,364
2026-01-01,3,1,breakfast,baseline,,0,0.4515,271
2026-01-01,3,1,lunch,baseline,,0,0.6912,415
2026-01-01,3,1,dinner,baseline,,0,0.7512,451
2026-01-02,4,1,breakfast,baseline,,0,0.4696,282
2026-01-02,4,1,lunch,baseline,,0,0.6088,365
2026-01-02,4,1,dinner,baseline,,0,0.8633,518
2026-01-03,5,1,breakfast,weekend,,0,0.2464,148
2026-01-03,5,1,lunch,weekend,,0,0.72,432
2026-01-03,5,1,dinner,weekend,,0,0.9052,543
2026-01-04,6,1,breakfast,best_menu,,0,0.6115,367
2026-01-04,6,1,lunch,best_menu,,0,0.7347,441
2026-01-04,6,1,dinner,best_menu,,0,0.9657,579
2026-01-05,0,1,breakfast,baseline,,0,0.4581,275
2026-01-05,0,1,lunch,baseline,,0,0.5688,341
2026-01-05,0,1,dinner,baseline,,0,0.7113,427
2026-01-06,1,1,breakfast,baseline,,0,0.4823,289
2026-01-06,1,1,lunch,baseline,,0,0.6739,404
2026-01-06,1,1,dinner,baseline,,0,0.7666,460
2026-01-07,2,1,breakfast,baseline,,0,0.4388,263
2026-01-07,2,1,lunch,baseline,,0,0.5955,357
2026-01-07,2,1,dinner,baseline,,0,0.8022,481
2026-01-08,3,1,breakfast,baseline,,0,0.488,293
2026-01-08,3,1,lunch,baseline,,0,0.5951,357
2026-01-08,3,1,dinner,baseline,,0,0.5856,351
2026-01-09,4,1,breakfast,baseline,,0,0.5012,301
2026-01-09,4,1,lunch,baseline,,0,0.613,368
2026-01-09,4,1,dinner,baseline,,0,0.705,423
2026-01-10,5,1,breakfast,weekend,,0,0.3304,198
2026-01-10,5,1,lunch,weekend,,0,0.7014,421
2026-01-10,5,1,dinner,weekend,,0,0.7649,459
2026-01-11,6,1,breakfast,best_menu,,0,0.543,326
2026-01-11,6,1,lunch,best_menu,,0,0.9024,541
2026-01-11,6,1,dinner,best_menu,,0,0.9304,558
2026-01-12,0,1,breakfast,baseline,,0,0.4921,295
2026-01-12,0,1,lunch,baseline,,0,0.5741,344
2026-01-12,0,1,dinner,baseline,,0,0.7953,477
2026-01-13,1,1,breakfast,baseline,,0,0.4382,263
2026-01-13,1,1,lunch,baseline,,0,0.5059,304
